checkpoint_uuid,solving_run_id,solution_index,grid_map_id,algorithm_id,interval_size,step,path_len,dir_count,path,visited_dirs,exit_situation,one_way_list,round_counter,round_counter_overlong,total_solved,total_solved_overlong,total_back_steps,dummy_back_steps,locked_back_lose,created_at,checkpoint_no
0384e2f2-bee7-4629-a7c3-6127de9108f3,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,733000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c392113162e2b281002051d2f3d3a223431191c2a2d15071f3725171411293b3820081a2c3e260e0b23353224120401,\x000204204000020420800220001120000102102000091482000409400005306000010420032200099628013040040880000401028101108000192040001020100808800008042008,1,\x000000100000002300000001ffffffff0100000028000000010000000800000000290000000100000008000000002a0000000100000008000000002b0000000100000008000000003000000001000000080000000034000000010000000800000000350000000100000008000000003700000001000000080000000038000000010000000800000000390000000100000008000000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,162811369271,0,733000000,0,81405684604,14504073326,t,2026-09-25 09:50:45.400638+00,733
3a241f98-a25f-4ac9-a986-63684059b194,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,734000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c392113162e2b2810223a3d2f1d3532241215070401190b0e1c1f37251705021a0820382a2d3b292c1411233134263e,\x00020420400002042080022000112000010210200009148200040940041108000c0e0108804004000401020142011004200002100808044010200028008210018440108020002002,1,\x0000000c0000002000000001ffffffff000000002500000001ffffffff000000002c00000001ffffffff000000002e00000001ffffffff000000003100000001ffffffff000000003400000001ffffffff000000003500000001ffffffff000000003900000001ffffffff010000003a0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,163005463667,0,734000000,0,81502731802,14520615245,t,2026-09-25 09:52:06.086425+00,734
9de04f84-b212-4c2e-8366-038824cc34e3,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,735000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c392113162e2b283a3d2517050210221411293b3e260e1c1901040715233134371f2d2a3820122432351d0b081a2c2f,\x0002042040000204208002200011200001021020000914820004094202009144020202018020101810000c100c1d800408c080038200018020808000082001080200110141808000,1,\x0000000f0000001e00000001ffffffff000000002900000001ffffffff000000002e00000001ffffffff000000002f00000001ffffffff000000003000000001ffffffff000000003100000001ffffffff000000003200000001ffffffff000000003400000001ffffffff000000003600000001ffffffff000000003700000001ffffffff000000003900000001ffffffff000000003b0000000200000008010000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,163229717931,0,735000000,0,81614858934,14539720038,t,2026-09-25 09:53:50.883028+00,735
4929da75-1139-4ce8-8da9-f5049f755106,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,736000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c392113162e2b283a2c3e3b291114260e1c1f37343119010407152d2a38201224321a080b23351d2f3d251705021022,\x000204204000020420800220001120000102102000091482000409428209800002488001403004200001021020010220200001011040021004011180800020021000810402020201,1,\x0000000f0000001c00000001ffffffff000000002700000001ffffffff000000002900000001ffffffff000000002b00000001ffffffff000000002d00000001ffffffff000000002f00000001ffffffff000000003000000001ffffffff000000003300000001ffffffff000000003500000001ffffffff000000003600000001ffffffff000000003900000001ffffffff000000003b0000000200000008010000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,163418214439,0,736000000,0,81709107188,14555437822,t,2026-09-25 09:55:23.182534+00,736
e767147b-25bf-45f8-8c73-406d9fd3c591,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,737000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c392113162e2b281a1d050210223a3d25172f2c3e261411293b382a1c0e0b082023353224120401193134371f07152d,\x000204204000020420800220001120000102102000091482000409c2ca108180400081004004118020000a080804044000140c100408040608800008442008040804080004090202,1,\x000000100000001c00000001ffffffff000000002200000001ffffffff000000002600000001ffffffff000000002800000001ffffffff000000002d00000001ffffffff000000002f00000001ffffffff000000003200000001ffffffff000000003300000001ffffffff000000003400000001ffffffff000000003700000001ffffffff000000003800000001ffffffff000000003900000001ffffffff000000003a00000001ffffffff000000003b00000001ffffffff000000003d0000000200000008010000003e000000010000000800,163639747639,0,737000000,0,81819873788,14574037902,t,2026-09-25 09:57:27.751681+00,737
a81313c2-7508-4ea5-a9b2-c1a8ec9f5967,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,738000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c392113162e2b1901041c1f07152d2a383b2911140205172537343123260e0b1d3532241220081a2810223a3d2f2c3e,\x0002042040000204208002200011200001021020000914820004194002140804040101080802840012204400010c0440800028001108120840000402011001088008201000100401,1,\x0000000f0000001800000001ffffffff000000001c00000001ffffffff000000002900000001ffffffff000000002b00000001ffffffff000000002e0000000200000008010000003100000001000000080000000033000000010000000800000000340000000100000008000000003500000001000000080000000036000000010000000800000000390000000100000008000000003a0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,163823218975,0,738000000,0,81911609456,14589300741,t,2026-09-25 09:59:44.858725+00,738
312f6480-ade4-4654-8d14-c567f5cb7278,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,739000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c392113162e2b1d35322412040119312320382a1c1f07152d3b3e2c291114260e0b081a283a3d25373422100205172f,\x00020420400002042080022000112000010210200009148200045904200002d108020102812010001428101004041004000301480001402040108040400060022080000128800002,1,\x000000120000001a00000001ffffffff000000001d00000001ffffffff000000002600000001ffffffff000000002700000001ffffffff000000002800000001ffffffff000000002c00000001ffffffff000000002d00000001ffffffff000000003000000001ffffffff000000003100000001ffffffff000000003200000001ffffffff000000003700000001ffffffff0100000038000000010000000800000000390000000100000008000000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,164065721065,0,739000000,0,82032860501,14609649981,t,2026-09-25 10:03:10.873707+00,739
be792dd8-9be3-4a07-b28e-3ce909369edc,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,740000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c392113162e2b1d2f3d3a2c141705021a2810222537343119010407152d1f1c0e0b0820382a1224323523263e3b2911,\x0002042040000204208002200011200001021020000914820004594610400027270008080c100011104000040840800408c080002008882840206000101001080280084000020820,1,\x000000100000001e00000001ffffffff000000002100000001ffffffff000000002200000001ffffffff000000002400000001ffffffff000000002900000001ffffffff000000002e00000001ffffffff000000003200000001ffffffff000000003500000001ffffffff000000003600000001ffffffff000000003700000001ffffffff000000003800000001ffffffff000000003900000001ffffffff000000003b0000000200000005010000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,164308864271,0,740000000,0,82154432104,14630261341,t,2026-09-25 10:06:43.32294+00,740
dd1ad96c-4d68-4691-95cc-07f290f0748a,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,741000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c392113162e1c0e0b0820382a2d15071f372517051d2f3d3a2c1a0210221411293b3e26343123353224120401192b28,\x000204204000020420800220001120000102102000091482000c401420102000280032480408c020048282000430c0c96082c0802008040404008200022001100081000481800008,0,\x0000000e0000002000000001ffffffff000000002d00000001ffffffff000000003000000001ffffffff000000003200000001ffffffff000000003400000001ffffffff000000003600000001ffffffff000000003700000001ffffffff000000003800000001ffffffff000000003900000001ffffffff000000003a00000001ffffffff000000003b00000001ffffffff000000003c00000001ffffffff000000003d00000001ffffffff000000003e00000001ffffffff00,164693406373,0,741000000,0,82346703155,14664785793,t,2026-09-25 10:12:06.188238+00,741
c8c833bb-5914-4e4e-b632-a989376158bf,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,742000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c392113162e1c1f3734312315070401192b3d2f17051d3532241220382a2d3b2911142c3e260e0b081a0210283a2225,\x000204204000020420800220001120000102102000091482008c4004204000360a100408040408800604050102100081604000500004218004302100081008100400414040009000,1,\x000000110000001d00000001ffffffff000000001f00000001ffffffff000000002500000001ffffffff0100000027000000010000000800000000290000000100000008000000002d0000000100000008000000002e0000000100000008000000003100000001000000080000000034000000010000000800000000350000000100000008000000003600000001000000080000000037000000010000000800000000380000000100000008000000003a0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,165013007053,0,742000000,0,82506503495,14692897144,t,2026-09-25 10:16:24.10277+00,742
0bf0aefd-4517-4290-920f-76857376481e,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,743000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c392113162e1c2a3820081a1d05172f2c3e3b2d1512243235230b0e263431190104071f37253d2b283a221002141129,\x000204204000020420800220001120000102102000091482008c4408820019d08488040218044000050c8200040140a0094000010420400204204000040110100400010148000402,1,\x000000110000002300000001ffffffff010000002600000001000000080000000027000000010000000800000000280000000100000008000000002b0000000100000008000000002e000000010000000800000000300000000100000008000000003100000001000000080000000032000000010000000800000000330000000100000008000000003400000001000000080000000037000000010000000800000000390000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,165335098357,0,743000000,0,82667549147,14720410661,t,2026-09-25 10:20:28.715983+00,743
625543f3-ff2a-4879-a00a-f57565b01ee8,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,744000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c392113162e1c343119010407152d1f372517050210282b3d2f1d352320122a383b291114223a2c3e260e0b081a3224,\x000204204000020420800220001120000102102000091482008c661180000910800101400440500201018181000220812000a38e3103080284001200010140028000810041000140,1,\x0000000f0000001a00000001ffffffff000000001f00000001ffffffff000000002000000001ffffffff000000002f0000000200000008010000003000000001000000080000000033000000010000000800000000350000000100000008000000003600000001000000080000000038000000010000000800000000390000000100000008000000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,165728029879,0,744000000,0,82864014908,14755072513,t,2026-09-25 10:25:30.218626+00,744
6cb3dc64-5781-480d-8547-b299ba7a2353,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,745000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c392113162432351d0517253734223a2810021a082012152d1f0704011931230b0e261411292c3e3b382a1c2e2b3d2f,\x0002042040000204208002200011200001021020000914820182004080086020000a0c122180002200a200a100842001810081000140400210200181408001102000022400820040,1,\x0000000e0000002100000001ffffffff000000002a00000001ffffffff000000002c00000001ffffffff000000002e00000001ffffffff000000003000000001ffffffff000000003400000001ffffffff000000003700000002000000080100000038000000010000000800000000390000000100000008000000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,166011831601,0,745000000,0,83005915769,14779515184,t,2026-09-25 10:29:07.628227+00,745
892795d0-f5d7-447d-a129-de405648e44c,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,746000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c392113162432351d2f17050210281a080b0e263e2c14223a3d25371f2d2a1215070401192b2e1c34312311293b3820,\x00020420400002042080022000112000010210200009148201820040842001010101014020020420400004160c040200110005090624010041804040400010042000824140000420,1,\x0000000e0000001b00000001ffffffff000000002800000001ffffffff000000002a00000001ffffffff000000003100000001ffffffff000000003300000001ffffffff000000003500000001ffffffff000000003600000001ffffffff000000003700000001ffffffff000000003800000001ffffffff000000003900000001ffffffff000000003b0000000200000008010000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,166243052849,0,746000000,0,83121526393,14799939868,t,2026-09-25 10:32:04.614753+00,746
7a0f623b-1ca0-45f7-be8d-c3478f825f8f,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,747000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c392113162432351d1a0820120401190b0e263e2c1411293b2331341c2e2b283a3d2f170502102225371f07152d2a38,\x00020420400002042080022000112000010210200009148201820040b4802840a81004028402102000230b040202a020081046000408020200020202020201010400018280000404,1,\x000000100000001e00000001ffffffff000000002700000001ffffffff000000002900000001ffffffff010000002a0000000100000008000000002d000000010000000800000000320000000100000008000000003400000001000000080000000035000000010000000800000000360000000100000008000000003700000001000000080000000038000000010000000800000000390000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,166444296649,0,747000000,0,83222148293,14817279297,t,2026-09-25 10:34:35.245875+00,747
14e83922-1ed9-4731-a6eb-3cd777694dca,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,748000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39211316243235233119010407152d1f1c2a1220383b3e260e0b081a283a2c291114172f3d253734221002051d2b2e,\x00020420400002042080022000112000010210200009148201820060100401122000020a802828008280408000408040802020c19040108004084100011801104080001480008200,1,\x000000100000001b00000001ffffffff000000002200000001ffffffff010000002300000001000000080000000025000000010000000800000000290000000100000008000000002b00000001000000080000000030000000010000000800000000310000000100000008000000003700000001000000080000000038000000010000000800000000390000000100000008000000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,166673258191,0,748000000,0,83336629064,14837250882,t,2026-09-25 10:37:32.103345+00,748
5d2ca5d0-1fdb-45cd-b714-107502a31a21,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,749000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c392113162432352320382a120401193134371f1c2e2b1d05172f2c29111422253d3a2810021a080b0e263e3b2d1507,\x000204204000020420800220001120000102102000091482018200607010080424100402040204008345000449600410c02001480015010840000104100110010210200001101040,0,\x000000130000001e00000001ffffffff000000002000000001ffffffff000000002400000001ffffffff000000002500000001ffffffff000000002d00000001ffffffff000000003000000001ffffffff000000003100000001ffffffff000000003200000001ffffffff000000003400000001ffffffff000000003500000001ffffffff000000003600000001ffffffff000000003700000001ffffffff000000003800000001ffffffff000000003900000001ffffffff000000003a00000001ffffffff000000003b00000001ffffffff000000003c00000001ffffffff000000003d00000001ffffffff000000003e00000001ffffffff00,166839111405,0,749000000,0,83419555671,14851107871,t,2026-09-25 10:39:08.848001+00,749
13cc3bf4-c8dd-4865-8636-0966a44ef4f9,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,750000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39211316243235230b0820382a2d3b29111417051d2f2c3e260e1c34311901041215071f37253d3a2210021a282b2e,\x00020420400002042080022000112000010210200009148201820060fa4520402050100421800408008282000c028000417000021020011004004480000802108080004400418000,1,\x000000100000002100000001ffffffff000000002800000001ffffffff000000002a00000001ffffffff000000002c00000001ffffffff010000002d0000000100000008000000002f0000000100000008000000003100000001000000080000000032000000010000000800000000330000000100000008000000003400000001000000080000000035000000010000000800000000390000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,167055933391,0,750000000,0,83527966664,14869075060,t,2026-09-25 10:41:31.372151+00,750
ac3469ec-d0c2-417b-8a4e-e8e540a95218,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,751000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c3921131624321a0820382a12152d3b291114223a3d2f1d352331341c2e2b281002051725371f070401190b0e263e2c,\x00020420400002042080022000112000010210200009148201823020081000042400010421800c78512214303804402008104c000408400005108040001020102010001480000110,0,\x000000130000002700000001ffffffff000000002800000001ffffffff000000002d00000001ffffffff000000002f00000001ffffffff000000003000000001ffffffff000000003100000001ffffffff000000003200000001ffffffff000000003300000001ffffffff000000003400000001ffffffff000000003500000001ffffffff000000003600000001ffffffff000000003700000001ffffffff000000003800000001ffffffff000000003900000001ffffffff000000003a00000001ffffffff000000003b00000001ffffffff000000003c00000001ffffffff000000003d00000001ffffffff000000003e00000001ffffffff00,167351371507,0,751000000,0,83675685722,14894827226,t,2026-09-25 10:44:52.158266+00,751
a054eb5c-b045-447e-be64-3d4171d6eac6,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,752000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c3921131624321a0210282b2e1c1f070412152d2a3820080b0e2623351d05172f2c3e3b291114223a3d253734311901,\x000204204000020420800220001120000102102000091482018230681210181000442022103004200001011020010210e02000081001043008800002480004040200110001021020,1,\x000000130000001c00000001ffffffff000000002100000001ffffffff010000002400000001000000080000000027000000010000000800000000290000000100000008000000002c0000000100000008000000002e000000010000000800000000320000000100000008000000003300000001000000080000000034000000010000000800000000350000000100000008000000003600000001000000080000000038000000010000000800000000390000000100000008000000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,167588261059,0,752000000,0,83794130498,14914791564,t,2026-09-25 10:47:06.063492+00,752
df99fb59-0575-44f6-89dc-07723460a018,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,753000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c3921131624121507040119312335321a1d2f3d2b2e1c0e0b0820383b29111417050210283a2c3e26342225371f2d2a,\x000204204000020420800220001120000102102000091482018a0080204020402090000860d288410022008844102010201028049000014040404040002001401080082000080208,1,\x000000120000001a00000001ffffffff000000002500000001ffffffff000000002800000001ffffffff000000002900000001ffffffff000000002a00000001ffffffff000000002c00000001ffffffff010000002e0000000100000008000000003100000001000000080000000032000000010000000800000000340000000100000008000000003600000001000000080000000037000000010000000800000000380000000100000008000000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,167760733335,0,753000000,0,83880366636,14928958868,t,2026-09-25 10:48:58.743687+00,753
b98a936b-b713-4b31-83b4-e67d56a38bab,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,754000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c392113162412152d2a383b3e2c291114172f3d3a282b2e1c0e263431230b190104071f37252210021a082032351d05,\x000204204000020420800220001120000102102000091482018a008420200810000c0420010210400001449000208211401001981404400204204000040410800a80202020001020,1,\x000000110000001e00000001ffffffff000000002700000001ffffffff000000002f00000001ffffffff000000003000000001ffffffff000000003100000001ffffffff000000003200000001ffffffff000000003300000001ffffffff000000003400000001ffffffff000000003500000001ffffffff000000003600000001ffffffff000000003700000001ffffffff000000003900000001ffffffff010000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,167988955673,0,754000000,0,83994477805,14948581873,t,2026-09-25 10:50:42.936594+00,754
dd804ffd-ed4b-4b91-a966-44474307dc31,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,755000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c392113162412152d3b3e260e0b081a32351d2f2c29111402051725371f0704011931342210283a3d2b2e1c2a382023,\x000204204000020420800220001120000102102000091482018a00843005000204020403040280118201029001210208402000081008100810080402040101014004008100019000,0,\x0000000f0000002500000001ffffffff000000002900000001ffffffff000000002a00000001ffffffff000000002e00000001ffffffff000000003000000001ffffffff000000003300000001ffffffff000000003500000001ffffffff000000003700000001ffffffff000000003800000001ffffffff000000003900000001ffffffff000000003a00000001ffffffff000000003b00000001ffffffff000000003c00000001ffffffff000000003d00000001ffffffff000000003e00000001ffffffff00,168157318507,0,755000000,0,84078659222,14962081202,t,2026-09-25 10:52:40.652947+00,755
ac1009ba-5480-47e4-b24f-b992df5c023b,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,756000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c3921131624122a3820080b0e263e2c2911141705021022253d2f1d2b2e1c0401193134371f07152d3b2335321a283a,\x000204204000020420800220001120000102102000091482018a02088008091080000118108404084002020201010c4002c12100082a100810081000081004041000110001080201,1,\x0000000e0000002a0000000200000008010000002d000000010000000800000000300000000100000008000000003100000001000000080000000033000000010000000800000000340000000100000008000000003600000001000000080000000038000000010000000800000000390000000100000008000000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,168387905627,0,756000000,0,84193952782,14980758614,t,2026-09-25 10:55:00.244924+00,756
c3ef871a-b611-44f7-8af0-2b623e79004f,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,757000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c3921131624122a383b2d15233134263e2c29111402102225371f070401190b0e1c2e2b281a082032351d05172f3d3a,\x000204204000020420800220001120000102102000091482018a02088284028248418040044040001220450201050400010201028140011008802041100802020200012280000208,0,\x000000120000002000000001ffffffff000000002200000001ffffffff000000002300000001ffffffff000000002900000001ffffffff000000002b00000001ffffffff000000002d00000001ffffffff000000003000000001ffffffff000000003100000001ffffffff000000003200000001ffffffff000000003500000001ffffffff000000003600000001ffffffff000000003700000001ffffffff000000003800000001ffffffff000000003900000001ffffffff000000003b00000001ffffffff000000003c00000001ffffffff000000003d00000001ffffffff000000003e00000001ffffffff00,168574768963,0,757000000,0,84287384450,14996268864,t,2026-09-25 10:56:44.590592+00,757
113fd0a0-ceea-40e5-9647-60557d5a62a3,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,758000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c3921131624120401193134371f07152d2a3820080b1d2f3d2b2e1c0e2614112335321a020517252210283a2c293b3e,\x000204204000020420800220001120000102102000091482018a421008100810000c1004042020082224c00123084004000188008d08020440008224800004104010100048828000,1,\x0000000f0000001800000001ffffffff000000001e00000001ffffffff000000002a00000001ffffffff000000002b00000001ffffffff000000002c00000001ffffffff000000003100000001ffffffff000000003200000001ffffffff000000003500000001ffffffff000000003600000001ffffffff000000003700000001ffffffff000000003900000001ffffffff000000003a00000001ffffffff000000003b00000001ffffffff000000003d0000000200000008010000003e000000010000000800,168859696229,0,758000000,0,84429848083,15021067650,t,2026-09-25 10:59:06.654887+00,758
22b4e881-fe3c-4544-8a08-96e12bfe4fd0,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,759000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c3921131624120401190b0e263e2c2f1725371f07152d2a383b291114223a281002051d1a082032352331341c2e2b3d,\x000204204000020420800220001120000102102000091482018a421008180a4080008c0848500880020401010808028000120081811040000520c001040101014020080044000401,1,\x0000000f0000001800000001ffffffff000000002400000001ffffffff000000002a00000001ffffffff000000002f00000001ffffffff010000003000000001000000080000000032000000010000000800000000350000000100000008000000003700000001000000080000000038000000010000000800000000390000000100000008000000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,169035470649,0,759000000,0,84517735293,15035707028,t,2026-09-25 11:00:31.236044+00,759
306fd1bd-d640-4d3e-81d2-104680b7cb75,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,760000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39211316241220080b0e1c2e2b281002051d35321a2c3a22343119010407152311293b3e2614172f3d25371f2d2a38,\x000204204000020420800220001120000102102000091482018a46460204602000820c208002182000018880054106440002244000060c4210101000088800041000110004010404,1,\x000000110000001c00000001ffffffff000000002400000001ffffffff000000002500000001ffffffff000000002b00000001ffffffff000000002c00000001ffffffff000000002d00000001ffffffff000000003200000001ffffffff0000000034000000020000000401000000350000000100000008000000003600000001000000080000000038000000010000000800000000390000000100000008000000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,169333975341,0,760000000,0,84666987639,15060928294,t,2026-09-25 11:03:25.589185+00,760
83511637-52d5-46d7-8528-40656f8acf5e,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,761000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c392113160401193134371f071523353224122a2d3b3820080b0e1c2e2b1d1a283a3d2522100205172f2c3e26141129,\x00020420400002042080022000112000010210200009148205040204020400030401070110008160100001042040020440200082242908840400020104a000020840100004040402,1,\x0000000f0000001600000001ffffffff000000001c00000001ffffffff000000002100000001ffffffff000000002400000001ffffffff000000002600000001ffffffff000000002700000001ffffffff000000002b00000001ffffffff000000002c00000001ffffffff000000003500000001ffffffff000000003700000001ffffffff000000003900000001ffffffff000000003b0000000200000004010000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,169550133943,0,761000000,0,84775066940,15079615790,t,2026-09-25 11:05:15.191567+00,761
621c6aaa-c0c9-4736-ad97-14f9cf5bf8b8,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,762000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39211316040119312311293b3e2c14263422100205172f3d3a281a080b0e1c2e2b1d3532241220382a2d15071f3725,\x000204204000020420800220001120000102102000091482050402040289202020009824029084200128800002082080080422400004022000220001100804040005000288000110,1,\x0000000f0000001600000001ffffffff00000000290000000200000006010000002e00000001000000080000000030000000010000000800000000310000000100000008000000003200000001000000080000000033000000010000000800000000350000000100000008000000003700000001000000080000000038000000010000000800000000390000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,169759263935,0,762000000,0,84879631936,15097381396,t,2026-09-25 11:06:45.290023+00,762
f93b1463-85e4-4e1f-b60c-aab0baf62fd8,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,763000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c392113160401190b1d2b2e1c0e263e3b2911142c3a3d2f170502102225373431233532241215071f2d2a3820081a28,\x000204204000020420800220001120000102102000091482050402862638090002100102106000095020410040404040406020800008100009800008440040041040400004880004,1,\x000000130000001600000001ffffffff000000001b00000001ffffffff000000001d00000001ffffffff000000002700000001ffffffff000000002900000001ffffffff000000002c00000001ffffffff010000002d0000000100000008000000002f0000000100000008000000003000000001000000080000000032000000010000000800000000340000000100000008000000003700000001000000080000000038000000010000000800000000390000000100000008000000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,170027355761,0,763000000,0,85013677849,15120411231,t,2026-09-25 11:08:58.019415+00,763
4c218fd3-838e-4ee4-aee8-e0efe4bcea94,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,764000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39211310283a3d2b2e16241220382a2d15070401191c1f3725223431233b3e260e0b081a32351d050214172f2c2911,\x0002042040000204208002200011200001021020000914838080002002004180a2910140018000a20081408100044040100001908100408040802080400020422008084000020420,1,\x0000000c0000002400000001ffffffff000000002700000001ffffffff000000002c00000001ffffffff000000003100000001ffffffff000000003300000001ffffffff000000003500000001ffffffff000000003600000001ffffffff000000003900000001ffffffff000000003b0000000200000004010000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,170346367645,0,764000000,0,85173183791,15147518709,t,2026-09-25 11:11:43.294539+00,764
0f1f1597-4185-4d63-8b64-cbb71ec0f705,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,765000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39211310283a3d2f1705021a080b19010407151224162e2b1d353220383b3e2c2911233134371f2d2a1c0e26142225,\x000204204000020420800220001120000102102000091483808000e080a080600044800540020460404100200210001180008240a000202000198020400030082000024400048200,0,\x0000000f0000002000000001ffffffff000000002600000001ffffffff000000002800000001ffffffff000000002900000001ffffffff000000002b00000001ffffffff000000003100000001ffffffff000000003400000001ffffffff000000003700000001ffffffff000000003800000001ffffffff000000003900000001ffffffff000000003a00000001ffffffff000000003b00000001ffffffff000000003c00000001ffffffff000000003d00000001ffffffff000000003e00000001ffffffff00,170708756851,0,765000000,0,85354378394,15179767397,t,2026-09-25 11:14:35.762844+00,765
